NR_INWENT,NAZWA,REGION,GMINA,WLASCICIEL,DLUGOSC,GLEBOKOSC,PRZEWYZSZE,DENIWELACJ,OSUWISKOWA,X_1992,Y_1992,ID,ROK_AKTUAL,lon,lat
J.Olk.I-01.23,Schronisko w Imbramowicach I,Wyżyna Śląsko-Krakowska,Trzyciąż (gm. wiejska),Prywatny,12.0,2.0,0.0,2.0,0,559684.76,271280.58,10901,2014,19.838388897404812,50.30566666415766
T.E-12.64,Jaskinia Wilcza,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,54.7,16.0,0.0,16.0,0,567243.73,153050.03,495,2013,19.924105526994413,49.24126109477459
G-1.21,Piotrusiowa Jama,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,2.0,0.0,0.0,0.0,0,613798.59,334027.8,689,2013,20.617500000427974,50.86194444452666
J.Cz.IV-04.107,Schronisko Ciasne w Podcisowiu,Wyżyna Śląsko-Krakowska,Pilica (gm. miejsko-wiejska),Prywatny,17.5,1.2,0.0,1.2,0,550731.33,286769.24,2593,2013,19.71472222281672,50.445833333260985
G-1.25,Komin Geologów,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,11.0,10.0,0.0,10.0,0,613741.99,333933.88,693,2013,20.616666622294797,50.86111109419328
N-2.10,Schronisko w Chwałowicach,Niecka Nidziańska,Pińczów (gm. miejsko-wiejska),Prywatny,2.5,0.0,0.0,0.0,0,614700.36,300870.07,664,2013,20.6199999995936,50.563611111479524
T.D-08.56,Jaskinia pod Murem,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,14.0,4.4,0.0,4.4,0,562542.88,153621.91,1164,2010,19.85960072948447,49.24690492618892
N-2.25,Schronisko w Zielonej Górze,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,2.0,0.0,1.0,1.0,0,618697.31,285019.06,702,2013,20.671388868492524,50.42027776779641
N-22Ex,Jaskinia w Marzęcinie,Niecka Nidziańska,Pińczów (gm. miejsko-wiejska),,0.0,0.0,0.0,0.0,0,613904.14,290380.94,795,2013,20.605555555354087,50.46944444449513
S.I-03.14,Jaskinia Warszawiaków (S-1.10),Sudety,Stronie Śląskie (gm. miejsko-wiejska),Prywatny,76.0,0.0,12.5,12.5,0,347765.08,270513.37,3896,2014,16.862541667231305,50.282133333332204
T.E-12.01,Jaskinia Wielka Litworowa,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,7185.0,354.0,16.0,370.0,0,566560.77,152688.83,491,2013,19.914661105693444,49.238086144396284
J.Olk.I-01.31,Skalny Most w Gołyszynie,Wyżyna Śląsko-Krakowska,Skała (gm. miejsko-wiejska),Prywatny,12.0,0.0,5.0,5.0,0,566442.45,267831.59,10909,2014,19.932694478681622,50.27391941375926
N-2.23,Szczelina w Skorocicach,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,16.0,4.0,0.0,4.0,0,618695.92,285080.81,700,2013,20.671388889359775,50.42083333345201
T.E-11.21,Jaskinia za Płytą,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,62.0,27.0,0.0,27.0,0,566203.59,153276.91,1502,2010,19.90985068039464,49.24341573976332
G-1.26,Jaskinia Urwista na Kadzielni,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,18.0,2.0,1.0,3.0,0,613741.99,333933.88,694,2013,20.616666666928683,50.86111111066754
N-2.24,Szczelina Magdaleny,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,2.0,0.0,1.1,1.1,0,618715.65,285081.26,701,2013,20.671666666962086,50.42083333374321
G-1.24,Schronisko Nietoperza,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,2.0,0.0,0.0,0.0,0,613799.94,333966.04,692,2013,20.61749999941162,50.861388888844765
N-19Ex,Pustki podziemne w Posądzy,Niecka Nidziańska,Łoniów (gm. wiejska),,0.0,0.0,0.0,0.0,0,683790.67,301535.96,792,2013,21.595277778415497,50.55194444441858
N-2.20,Schronisko Niespodzianka w Wielkiej Górze,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,5.0,2.2,0.0,2.2,0,618755.1,285082.14,697,2013,20.672222222150378,50.42083333323469
J.Cz.III-04.05,Kocia Szczelina,Wyżyna Śląsko-Krakowska,Niegowa (gm. wiejska),Prywatny,15.0,6.0,0.0,6.0,0,533409.8,306826.11,3385,2013,19.472500000116273,50.627500000214994
N-2.19,Schronisko w Chotelku,Niecka Nidziańska,Busko-Zdrój (gm. miejsko-wiejska),Prywatny,3.5,0.0,0.0,0.0,0,618906.42,287124.35,696,2013,20.67499999933198,50.43916666653338
N-2.22,Schronisko przy Tunelu,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,6.0,0.0,1.0,1.0,0,618715.65,285081.26,699,2013,20.671666666962086,50.42083333374321
K.Bw-02.12,Jama nad Rowem,Karpaty,Dobra (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,1,591185.88,204824.01,3258,2011,20.265000054575285,49.70388892564125
G-7.29,Schron Traperów,Region Świętokrzyski,Waśniów (gm. wiejska),Prywatny,2.5,0.0,1.0,1.0,0,661492.76,335476.93,902,2013,21.295555555754746,50.86361111154007
J.GT-01.02Ex,Schronisko przy Jaskini Mydlnickiej I,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Prywatny,16.0,0.0,0.0,0.0,0,560087.25,247495.38,3327,2013,19.840277777992902,50.09166666633329
T.D-08.20,Schron pod Jaskinią Goryckiego,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,6.0,0.0,0.0,0.0,0,563001.86,153955.93,1110,2010,19.865960840650136,49.249862963585365
T.D-08.16,Zbójnicka Nyża,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,15.0,3.7,0.0,3.7,0,563157.75,153882.08,1106,2010,19.86809164117542,49.24918246348197
T.D-13.06,Nyża w Siodłowej Turni,Tatry,Zakopane (gm. miejska),Skarb Państwa,13.0,0.0,1.4,1.4,0,567453.54,153876.97,1206,2010,19.92712776393193,49.248677771843624
T.D-11.03,Szczelina w Niedźwiedziu,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,6.0,0.0,1.5,1.5,0,566137.53,153884.93,1199,2010,19.909043348256755,49.248893118859016
T.D-09.12,Dziura w Organach V,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,0.0,0.0,0.0,0,563245.84,153688.49,1185,2010,19.869271695277813,49.247431651711594
T.D-04.05,Jaskinia Rybia,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,358.0,0.0,6.0,6.0,0,559139.15,153570.45,983,2013,19.812816729436364,49.246780531749955
T.E-13.31,Mnichowy Korytarz,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,7.0,3.7,0.0,3.7,0,567455.16,153481.48,11058,2017,19.92708340114735,49.245119468141326
T.C-18.01,Nyża nad Olczyską I,Tatry,Zakopane (gm. miejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,573056.21,155639.28,1066,2010,20.004444463609218,49.263888856139985
T.D-06.05,Schronisko Dudowe,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,7.0,0.0,0.0,0.0,0,560613.18,153374.95,1075,2010,19.833044189521267,49.2448773173782
T.D-12.02,Siwarowa Dziura,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,33.0,0.0,5.2,5.2,0,566534.35,153810.46,1207,2010,19.914484434377034,49.24818008657552
T.D-13.07,Nyża przy Starym Szlaku,Tatry,Zakopane (gm. miejska),Skarb Państwa,3.9,0.0,0.0,0.0,0,567434.15,153994.21,1208,2010,19.926881038262337,49.2497346888648
T.D-08.21,Lejek,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.5,1.5,0.0,1.5,0,563154.31,153861.0,1111,2010,19.868041039473944,49.248993164224096
T.C-13.04,Kominek Giewontowy,Tatry,Zakopane (gm. miejska),Skarb Państwa,14.7,6.0,6.0,12.0,0,568067.42,154541.76,1050,2010,19.93567721585787,49.25459068728982
G-7.27,Rajska Brama,Region Świętokrzyski,Bliżyn (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.5,0.5,0.0,0.5,0,623227.7,358402.79,900,2013,20.75972222248525,51.079166666343674
T.D-10.09,Podwójna Szczelina,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,10.0,0.0,4.5,4.5,0,565107.61,153707.75,1195,2010,19.894860378069534,49.2474095724443
G-17Ex,Jaskinie na Kadzielni,Region Świętokrzyski,Kielce (gm. miejska),Komunalny,0.0,0.0,0.0,0.0,0,613741.99,333933.88,931,2013,20.616666666928683,50.86111111066754
T.D-13.08,Nyża nad Siodłem,Tatry,Zakopane (gm. miejska),Skarb Państwa,5.3,0.0,3.5,3.5,0,567505.52,153941.11,1209,2010,19.92785292903812,49.24924908783225
T.D-12.05,Jaskinia Błotna,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,28.0,2.7,0.0,2.7,0,566477.45,153694.0,1213,2010,19.913683138301323,49.247138508613666
T.D-14.03,Jaskinia Zawaliskowa w Długim Giewoncie,Tatry,Zakopane (gm. miejska),Skarb Państwa,51.0,4.9,1.7,6.6,0,568493.32,154275.13,1215,2010,19.941485324980956,49.25214433633616
T.B-13.01,Schron za Irgą,Tatry,Zakopane (gm. miejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,567615.06,156094.57,1017,2010,19.929722216059485,49.26861107629014
J.Olk.I-09.43,Schronisko z Cegłami w Powroźnikowej,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,6.8,0.0,3.1,3.1,0,547659.96,259440.32,11102,2017,19.667999996702015,50.20025000203845
G-5.6,Schronisko Górne nad Starym Piekłem,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),4.0,1.0,0.0,1.0,0,592489.52,330763.1,857,2013,20.313888888243152,50.836388889097556
T.E-08.66,Schron pod Zbójnicką Turnią,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,6.5,1.4,0.0,1.4,0,563131.35,152624.34,1043,2014,19.867530554663013,49.237869424904815
T.D-04.03,Kamienne Mleko,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,430.0,15.8,14.5,30.3,0,559012.37,153404.53,1069,2013,19.81104997869488,49.245299990348265
T.B-10.03,Szczelina Przysłopczańska,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,17.0,12.5,0.0,12.5,0,564552.19,155432.38,993,2010,19.887505633406676,49.262984661560516
G-8Ex,Jaskinia w Laskowej I,Region Świętokrzyski,Kielce (gm. miejska),Prywatny,170.0,15.0,3.5,18.5,0,608611.91,336171.85,922,2013,20.544444474285612,50.882222252565235
T.D-17.03,Jaskinia Korytarzowa,Tatry,Zakopane (gm. miejska),Skarb Państwa,18.0,0.0,0.0,0.0,0,571502.98,154343.69,1072,2013,19.982861052690122,49.25241663446862
K.Bż-05.32,Ucho Igielne,Karpaty,Zawoja (gm. wiejska),Skarb Państwa (Lasy Państwowe),7.5,0.0,0.0,0.0,1,546553.03,196259.54,10157,2015,19.644861051801872,49.63194445042182
J.Olk.I-01.02,Schronisko na Skraju Jury,Wyżyna Śląsko-Krakowska,Gołcza (gm. wiejska),Prywatny,25.6,2.0,0.0,2.0,0,563378.13,272724.21,10880,2014,19.89050555043899,50.318266711467864
J.Olk.I-01.34,Jaskinia ze Świetlikiem,Wyżyna Śląsko-Krakowska,Gołcza (gm. wiejska),Prywatny,24.5,3.0,0.0,3.0,0,566550.72,267577.87,10912,2014,19.934169459445634,50.271624964661115
G-1.41,Schronisko Pustułek,Region Świętokrzyski,Piekoszów (gm. miejsko-wiejska),Skarb Państwa,6.5,0.0,0.0,0.0,0,605183.69,333691.81,819,2013,20.495000032659952,50.860555599037745
K.Bż-05.33,Jaskinia Krupowa na Okrąglicy,Karpaty,Bystra-Sidzina (gm. wiejska),Skarb Państwa (Lasy Państwowe),18.0,3.0,0.0,3.0,1,547293.45,195751.56,10158,2015,19.655055492851552,49.6273167060367
J.Cz.III-06.90,Kopalnia Kalcytu nad Kuźnią I,Wyżyna Śląsko-Krakowska,Kroczyce (gm. wiejska),Prywatny,6.0,4.0,0.0,4.0,0,539435.71,302686.83,11367,2020,19.557277778715882,50.58988886257322
T.D-17.04,Jaskinia pod Szczytem,Tatry,Zakopane (gm. miejska),Skarb Państwa,28.0,0.0,14.5,14.5,0,571551.59,154258.18,1071,2013,19.98351384504566,49.251641649726025
T.B-17.01,Jaskinia w Cycku,Tatry,Zakopane (gm. miejska),Skarb Państwa,18.0,6.0,0.0,6.0,0,571113.5,155860.83,1031,2010,19.977777813900182,49.26611115334371
J.Olk.I-09.42,Schronisko z Wersalką w Powroźnikowej Skale,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,12.2,4.5,0.0,4.5,0,547599.19,259365.67,11101,2017,19.66713894866569,50.19958335704968
T.D-17.14,Nyża pod Zawracikiem,Tatry,Zakopane (gm. miejska),Skarb Państwa,4.5,0.0,0.0,0.0,0,571620.86,154138.36,1264,2010,19.984444412847367,49.25055556888403
T.B-12.04,Jaskinia w Jatkach,Tatry,Zakopane (gm. miejska),Skarb Państwa,6.0,0.7,0.0,0.7,0,566989.75,155526.87,1012,2010,19.921030157070238,49.26357249079117
G-7.23,Płaska Jama w Skałkach Dalejowskich,Region Świętokrzyski,Bliżyn (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.5,0.0,0.0,0.0,0,623189.53,358370.98,896,2013,20.759166632526927,51.07888885786052
T.B-09.04,Dziura Stanikowa Wyżnia,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,13.0,0.0,0.0,0.0,0,564064.07,155897.28,970,2010,19.88086993457009,49.26721864340453
T.B-09.11,Dziura w Żlebku,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,11.0,0.0,0.0,0.0,0,564112.72,155412.89,979,2013,19.88146114309773,49.262855564696196
T.C-05.04,Schron w Skale Kmietowicza I,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.7,0.0,1.3,1.3,0,559314.81,154731.04,1040,2014,19.81540274239001,49.2572053614919
G-5.10,Jaskinia Chalcedonitowa II,Region Świętokrzyski,Małogoszcz (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,1.0,0.0,1.0,0,589608.42,329971.37,861,2013,20.27277777786632,50.82972222219299
T.C-08.01,Jaskinia w Małym Krakowie,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,12.0,0.0,2.6,2.6,0,563137.95,154462.71,1044,2014,19.867911107245945,49.25440837171996
T.C-05.01,Schronisko w Międzyścianach I,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,559642.65,154278.9,1037,2010,19.819841707771637,49.2531055665078
G-2.16,Jaskinia Wodna,Region Świętokrzyski,Nowiny (gm. wiejska),Skarb Państwa,16.0,4.0,0.0,4.0,0,609467.09,328034.52,835,2013,20.55416666677086,50.80888888914482
T.A-12.02,Jasiowy Schron,Tatry,Zakopane (gm. miejska),Skarb Państwa,2.3,0.0,0.0,0.0,0,566502.5,156704.69,952,2010,19.914527800693474,49.27422224612829
T.B-12.05,Kominek w Jatkach,Tatry,Zakopane (gm. miejska),Skarb Państwa,5.3,0.0,5.2,5.2,0,566984.15,155511.73,1013,2010,19.920950639031748,49.26343689383369
G-7.8,Grota Skrzatów,Region Świętokrzyski,Brody (gm. wiejska),Skarb Państwa (Lasy Państwowe),3.0,0.0,0.0,0.0,0,653280.85,350586.76,881,2013,21.18527777743011,51.001666666234385
N-2.63,Jaskinia w Siesławicach,Niecka Nidziańska,Busko-Zdrój (gm. miejsko-wiejska),Komunalny,21.0,5.0,0.0,5.0,0,620180.37,288357.98,756,2013,20.693333333417087,50.45000000011434
N-2.54,Jaskinia pod Wygódką,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Prywatny,12.0,0.0,1.5,1.5,0,619512.47,282977.2,749,2013,20.682211564525204,50.4017515053608
J.Śl-04.10,Jaskinia Triasowa w Bolęcinie,Wyżyna Śląsko-Krakowska,Trzebinia (gm. miejsko-wiejska),Prywatny,12.3,1.9,0.0,1.9,0,533510.78,249632.01,12290,2023,19.468830546615788,50.112983361447995
N-2.80,Grota Szydły II,Niecka Nidziańska,Szydłów (gm. miejsko-wiejska),Komunalny,8.5,0.0,0.0,0.0,0,641566.17,304368.22,779,2013,21.00055551892516,50.58916663080534
G-2.9,Schronisko Mechate,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,2.0,0.0,0.0,0.0,0,602853.79,328919.02,829,2013,20.460555555495837,50.81805555523505
N-2.74,Schronisko w Grodzisku,Niecka Nidziańska,Busko-Zdrój (gm. miejsko-wiejska),Prywatny,6.0,0.0,0.0,0.0,0,627929.76,287644.43,771,2013,20.802222222475795,50.441944444160804
N-2.61,Jaskinia Szeroka,Niecka Nidziańska,Busko-Zdrój (gm. miejsko-wiejska),Komunalny,48.0,1.5,1.5,3.0,0,620023.36,288323.51,754,2013,20.691111111421794,50.44972222244887
N-2.46,Jaskinia Flisa,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Prywatny,71.0,2.0,3.0,5.0,0,619315.41,282994.2,742,2013,20.679444444667926,50.40194444476243
N-27Ex,Sołecka Studnia w Gackach (N-2.6),Niecka Nidziańska,Pińczów (gm. miejsko-wiejska),Prywatny,6.3,6.3,0.0,6.3,0,613520.25,288982.61,801,2013,20.599722222842587,50.456944444752345
N-14Ex,Jaskinia w Sielcu,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),,0.0,0.0,0.0,0.0,0,618233.99,279263.03,787,2013,20.663055556236134,50.36861111068057
G-2.27,Jaskinia Psia,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,16.5,4.0,0.0,4.0,0,595913.78,331751.78,846,2013,20.362777778355564,50.844722222154985
G-2.3,Studnia Gwarków,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,6.5,4.0,0.0,4.0,0,605473.02,329064.11,823,2013,20.497777777500794,50.81888888872988
G-7.12,Tunelik w Skałkach Adamowskich,Region Świętokrzyski,Brody (gm. wiejska),Skarb Państwa (Lasy Państwowe),4.0,2.0,0.0,2.0,0,651777.41,353972.61,885,2013,21.165277777825178,51.03249999992989
G-6.1,Grota Świętej Rozalii,Region Świętokrzyski,Strawczyn (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,0.0,0.0,0,597386.66,345988.2,870,2013,20.387500000018797,50.972499999895184
G-2.10,Czyściec,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Prywatny,2.0,0.0,0.0,0.0,0,601029.03,330180.63,830,2013,20.435000000587525,50.82972222254343
G-7.13,Schronisko Osobne,Region Świętokrzyski,Brody (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,0,651976.65,353823.96,886,2013,21.16805555584549,51.03111111154527
G-1.33,Wojtkowa Dziura,Region Świętokrzyski,Piekoszów (gm. miejsko-wiejska),Skarb Państwa,2.5,0.0,2.0,2.0,0,605831.74,333550.51,811,2013,20.504166667252793,50.8591666665011
G-4.2,Jaskinia Dolomitowa,Region Świętokrzyski,Waśniów (gm. wiejska),Prywatny,10.0,2.0,0.0,2.0,0,652118.16,338376.83,851,2013,21.16361111116111,50.89222222177164
G-2.13,Schronisko Łaszczyńskich,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,5.0,2.0,0.0,2.0,0,596470.97,332287.2,832,2013,20.370833333728996,50.849444444808846
N-2.81,Jaskinia pod Świecami,Niecka Nidziańska,Staszów (gm. miejsko-wiejska),Prywatny,106.0,0.0,7.0,7.0,0,654341.08,306088.2,780,2013,21.181666666702142,50.601388889075075
G-2.18,Schron Polichniański,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Prywatny,5.0,0.0,0.0,0.0,0,600937.05,327862.14,837,2013,20.433055555886533,50.808888888835504
J.Olk.I-08.126,Wysoka Szczelina nad Szklarami,Wyżyna Śląsko-Krakowska,Jerzmanowice-Przeginia (gm. wiejska),Prywatny,3.3,0.0,2.5,2.5,0,550818.66,257016.55,11307,2020,19.71194444039127,50.17818337298518
G-5.2,Schronisko Szklarków,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,3.0,2.0,0.0,2.0,0,601363.19,326078.83,853,2013,20.43861111174098,50.792777777941524
J.Olk.I-10.14,Schronisko Paczółtowickie Dolne I,Wyżyna Śląsko-Krakowska,Krzeszowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),7.9,2.5,2.0,4.5,0,545703.52,256693.52,10914,2015,19.640250017147025,50.17569448766408
S.I-03.16,Miniaturka (S-1.12),Sudety,Stronie Śląskie (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),20.0,0.0,0.0,0.0,0,346213.65,265201.85,3898,2014,16.84293333134616,50.23398052099885
K.Bn-09.63,Schronisko w Trzcianie III,Karpaty,Dukla (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.2,0.0,0.0,0.0,0,693488.2,185347.84,10786,2015,21.673416663136774,49.50466669065842
J.Olk.I-10.15,Szuflada nad Źródłem,Wyżyna Śląsko-Krakowska,Krzeszowice (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,0,545703.52,256693.52,10915,2015,19.640250017147025,50.17569448766408
N-2.30,Schronisko Ptaszników,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,2.0,0.0,0.0,0.0,0,618738.15,284958.2,704,2013,20.67194444418115,50.419722222050346
NP-03,Jaskinia w Kępie Redłowskiej,Niż Polski,Gdynia (gm. miejska),Skarb Państwa,23.5,5.0,0.0,5.0,0,471839.02,736246.04,392,2013,18.565139797361617,54.48936761784068
N-2.16,Schronisko w Skotnikach Dolnych,Niecka Nidziańska,Pińczów (gm. miejsko-wiejska),Prywatny,3.5,0.0,0.0,0.0,0,615982.59,284618.91,712,2013,20.633055555888838,50.41722222224033
N-2.28,Wielki Schron,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,7.0,1.7,0.0,1.7,0,618757.18,284989.52,714,2013,20.672222167150757,50.42000002549326
K.Bs-03.145,Dziadowski Schron I,Karpaty,Lipowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),1.6,0.0,0.0,0.0,1,503406.13,200661.15,10655,2015,19.04722220093936,49.67333329917365
N-2.29,Jaskinia Stara,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,86.0,3.0,0.0,3.0,0,618757.18,284989.52,715,2013,20.672222222594264,50.42000000040482
N-2.11,Schronisko przy Rowie,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Prywatny,3.5,0.0,1.0,1.0,0,617107.59,285508.68,665,2013,20.64916666616566,50.42499999989162
N-2.40,Schronisko z Zaciskiem,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,3.2,0.0,0.0,0.0,0,618681.06,284864.24,716,2013,20.671111110507397,50.418888889295694
N-1Ex,Jaskinia w Czarkowych,Niecka Nidziańska,Nowy Korczyn (gm. miejsko-wiejska),,0.0,0.0,0.0,0.0,0,621620.82,272018.71,653,2013,20.708333391561293,50.30277779416617
G-7.1,Schronisko pod Wodospadem,Region Świętokrzyski,Bodzechów (gm. wiejska),Prywatny,3.0,0.0,1.0,1.0,0,666035.95,337752.71,874,2013,21.361111111199918,50.88277777738791
G-5.5,Stare Piekło,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa (Lasy Państwowe),6.0,0.0,0.0,0.0,0,592489.52,330763.1,856,2013,20.313888888243152,50.836388889097556
N-2.64,Schronisko Wschodnie w Siesławicach,Niecka Nidziańska,Busko-Zdrój (gm. miejsko-wiejska),Komunalny,3.0,0.0,0.0,0.0,0,620200.08,288358.43,757,2013,20.693611110537162,50.45000000005493
K.Bn-05.31,Schronisko z Grzybem,Karpaty,Sękowa (gm. wiejska),Skarb Państwa (Lasy Państwowe),5.0,0.0,1.0,1.0,1,668335.0,193263.24,10845,2015,21.329583400251664,49.58333330381274
N-2.36,Schronisko w Skorocicach pod Drogą Zachodnie,Niecka Nidziańska,Wiślica (gm. miejsko-wiejska),Skarb Państwa,13.0,1.0,2.5,3.5,0,618680.36,284895.12,735,2013,20.671111076901166,50.41916669350865
G-2.23,Jaskinia Południowa na Miedziance,Region Świętokrzyski,Chęciny (gm. miejsko-wiejska),Skarb Państwa,12.5,0.0,0.0,0.0,0,595597.01,331962.17,842,2013,20.35833336512764,50.84666670113789
N-2.78,Schronisko w Śladkowie Małym,Niecka Nidziańska,Chmielnik (gm. miejsko-wiejska),Prywatny,10.0,0.0,1.5,1.5,0,623826.97,302683.79,777,2013,20.749444391599038,50.57805559456786
T.E-11.30,Śnieżny Awen,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,9.5,6.5,0.0,6.5,0,565642.13,152962.18,1523,2010,19.902083837078077,49.24064467962725
K.Bs-04.85,Salmopolski Schron IV,Karpaty,Brenna (gm. wiejska),Skarb Państwa (Lasy Państwowe),2.5,0.0,0.0,0.0,1,496921.77,199796.19,10257,2014,18.95733057407836,49.66555278757714
T.E-04.02,Jaskinia Kokonowa,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,12.0,5.5,0.0,5.5,0,558496.93,153176.73,10865,2015,19.80393337155068,49.24329997604475
T.E-12.23,Jaskinia Trójkątna,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,10.0,3.5,0.0,3.5,0,566961.45,153346.94,1558,2010,19.920276425622504,49.24396329102101
T.E-11.46,Jaskinia za Zaciskiem,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,22.0,3.7,4.3,8.0,0,565507.28,152958.61,1509,2010,19.900230323960663,49.2406270157827
T.E-13.04,Zaspałkowa Szczelina,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,10.0,5.0,0.0,5.0,0,567509.69,152759.66,1577,2013,19.927711076338486,49.238619412750445
T.E-13.14,Jaskinia za Mnichem,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,12.0,0.0,4.0,4.0,0,567458.23,153527.52,1605,2010,19.927133344295733,49.24553334008967
T.E-11.35,Schron pod Twardymi Spadami,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,2.5,0.0,0.0,0.0,0,565557.24,152959.93,1529,2010,19.90091702357323,49.24063353975606
T.E-11.32,Schron w Progu Mułowym,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,11.0,0.0,3.4,3.4,0,565768.06,152925.52,1526,2010,19.903808178914343,49.240301330710444
T.E-12.47,Studnia na Szlaku,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,11.0,11.0,0.0,11.0,0,566491.03,153369.48,1587,2010,19.913815875193123,49.24421739531069
T.E-12.58,Jaskinia Zośka,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,416.0,84.0,9.0,93.0,0,566551.48,153456.89,1603,2014,19.914661081793035,49.244997230276375
J.Olk.I-06.74,Okap z Krzakiem,Wyżyna Śląsko-Krakowska,Zabierzów (gm. wiejska),Prywatny,2.3,0.0,0.0,0.0,0,554115.13,254595.39,2001,2013,19.757777777697175,50.156111111230615
T.E-11.59,Schron w Dolinie Litworowej,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,4.0,0.0,0.0,0.0,0,566292.09,152954.38,1532,2010,19.91101341073984,49.240504417327266
T.E-12.57,Zagonna Studnia,Tatry,Kościelisko (gm. wiejska),Skarb Państwa,70.0,52.0,0.0,52.0,0,566560.08,153464.4,1604,2014,19.914780555607848,49.24506388877841
